index,Page,title,category,link,phone,coordinates,latitude,longtitude,timezone,owner,website,image,sponsored,address,emails,reviews_count,plus_code,review_rating,price_range,menu
76,,Rénovation Paris et Région Parisienne,Construction company,https://www.google.com/maps/place/R%C3%A9novation+Paris+et+R%C3%A9gion+Parisienne/data=!4m7!3m6!1s0x47e66d8f7e583f1f:0xb504ee7bde430c90!8m2!3d48.8624153!4d2.4010496!16s%2Fg%2F11hyt9y8vh!19sChIJHz9Yfo9t5kcRkAxD3nvuBLU?authuser=0&hl=en&rclk=1,+33 9 83 38 22 21,"@48.8624153,2.4010496",48.8624153,2.4010496,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8xVffwBL9_wr8rlY-NP15w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.387756&pitch=0&thumbfov=100,false,"46 Rue Stendhal, 75020 Paris, France",disabled,0,"VC62+XC Paris, France",0,,
77,,Devis Travaux Paris,Construction company,https://www.google.com/maps/place/Devis+Travaux+Paris/data=!4m7!3m6!1s0x47e66f0e7f76c2e9:0xc7d868ad17ed88f7!8m2!3d48.8588548!4d2.347035!16s%2Fg%2F11hcqdqldx!19sChIJ6cJ2fw5v5kcR94jtF61o2Mc?authuser=0&hl=en&rclk=1,+33 1 70 16 30 17,"@48.8588548,2.347035",48.8588548,2.347035,Europe/Paris,true,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,false,,disabled,0,,0,,
78,,FRANCE BUILDING (F.B),Home builder,https://www.google.com/maps/place/FRANCE+BUILDING+%28F.B%29/data=!4m7!3m6!1s0x47e671bace667d6f:0xb30dca0c5f2f622d!8m2!3d48.833039!4d2.3194064!16s%2Fg%2F11mn10n_cg!19sChIJb31mzrpx5kcRLWIvXwzKDbM?authuser=0&hl=en&rclk=1,,"@48.833039,2.3194064",48.833039,2.3194064,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q7yUN2rm_-wzT4rhQCTGkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.37358&pitch=0&thumbfov=100,false,"27 Rue Pernety, 75014 Paris, France",disabled,0,"R8M9+6Q Paris, France",0,,
79,,Travaux Renovation Paris 14,General contractor,https://www.google.com/maps/place/Travaux+Renovation+Paris+14/data=!4m7!3m6!1s0x47e670480e1e0bcd:0x761482a186fec83e!8m2!3d48.8307784!4d2.3233215!16s%2Fg%2F11j_14bj2s!19sChIJzQseDkhw5kcRPsj-hqGCFHY?authuser=0&hl=en&rclk=1,+33 1 83 64 59 56,"@48.8307784,2.3233215",48.8307784,2.3233215,Europe/Paris,false,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DvMCB4u4qKdm8jakUWHn4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.501205&pitch=0&thumbfov=100,false,"26 Rue des Plantes, 75014 Paris, France",disabled,0,"R8JF+88 Paris, France",0,,
80,,AVM ILE DE FRANCE,Construction company,https://www.google.com/maps/place/AVM+ILE+DE+FRANCE/data=!4m7!3m6!1s0x47e66fd5da63a1e3:0xa6ffb344f0de194a!8m2!3d48.9073894!4d2.3415846!16s%2Fg%2F11h0yvs6bk!19sChIJ46Fj2tVv5kcRShne8ESz_6Y?authuser=0&hl=en&rclk=1,+33 1 49 37 20 31,"@48.9073894,2.3415846",48.9073894,2.3415846,Europe/Paris,true,https://avm-ile-de-france.business.site/?utm_source=gmb&utm_medium=referral,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P3JDGqZRWxJohc6iIan71Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.09767&pitch=0&thumbfov=100,false,"101 Rue du Dr Bauer, 93400 Saint-Ouen-sur-Seine, France",disabled,0,"W84R+XJ Saint-Ouen-sur-Seine, France",0,,
81,,WeMaintain,Elevator service,https://www.google.com/maps/place/WeMaintain/data=!4m7!3m6!1s0x47e66fe1074fd377:0x808ca89b9327a3e4!8m2!3d48.8676204!4d2.3395636!16s%2Fg%2F11f6dvcy4y!19sChIJd9NPB-Fv5kcR5KMnk5uojIA?authuser=0&hl=en&rclk=1,+33 800 94 89 33,"@48.8676204,2.3395636",48.8676204,2.3395636,Europe/Paris,true,https://wemaintain.com/,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"12 Rue Vivienne, 75002 Paris, France",disabled,46,"V89Q+2R Paris, France",4.2,,
82,,Mott MacDonald,Engineering consultant,https://www.google.com/maps/place/Mott+MacDonald/data=!4m7!3m6!1s0x47e66dfb556f28f1:0xd6a88876ef8131e0!8m2!3d48.8462016!4d2.3712067!16s%2Fg%2F1ydpqncmp!19sChIJ8ShvVftt5kcR4DGB73aIqNY?authuser=0&hl=en&rclk=1,+33 1 83 79 00 90,"@48.8462016,2.3712067",48.8462016,2.3712067,Europe/Paris,true,http://www.mottmac.com/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bmsMnGF907aZIAkLSNWTdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.7669&pitch=0&thumbfov=100,false,"15 Rue Traversière, 75012 Paris, France",disabled,11,"R9WC+FF Paris, France",4,,
83,,Coffim,Real estate developer,https://www.google.com/maps/place/Coffim/data=!4m7!3m6!1s0x47e66fec826c7fcb:0x9292e9bfb6af185f!8m2!3d48.8642244!4d2.2848549!16s%2Fg%2F1tdlb0gq!19sChIJy39sguxv5kcRXxivtr_pkpI?authuser=0&hl=en&rclk=1,+33 1 40 72 99 99,"@48.8642244,2.2848549",48.8642244,2.2848549,Europe/Paris,true,http://www.coffim.fr/,https://lh5.googleusercontent.com/p/AF1QipNJ1KN4jSwJDy_TDCy9pVzKogH-BOhdsiW4LExS=w408-h408-k-no,false,"15 Av. d'Eylau, 75016 Paris, France",disabled,58,"V77M+MW Paris, France",2.6,,
84,,Air Concept Maintenance,HVAC contractor,https://www.google.com/maps/place/Air+Concept+Maintenance/data=!4m7!3m6!1s0x47e66f969dccea35:0x24ced5d0f74c63bf!8m2!3d48.8824919!4d2.2978432!16s%2Fg%2F1q5gk9bbj!19sChIJNerMnZZv5kcRv2NM99DVziQ?authuser=0&hl=en&rclk=1,+33 1 55 28 39 00,"@48.8824919,2.2978432",48.8824919,2.2978432,Europe/Paris,true,https://www.airconcept.fr/,https://lh5.googleusercontent.com/p/AF1QipPxttH8LY9bu2vsS7fyvie443_M9GK7-HZu5gx9=w426-h240-k-no,false,"74 Rue Pierre Demours, 75017 Paris, France",disabled,328,"V7JX+X4 Paris, France",5,,
85,,Posadas Développement de Patrimoine,Real estate agency,https://www.google.com/maps/place/Posadas+D%C3%A9veloppement+de+Patrimoine/data=!4m7!3m6!1s0x47e6719e0fc5a559:0xa130f296d851bfed!8m2!3d48.8513971!4d2.2740403!16s%2Fg%2F11gh_ncl2x!19sChIJWaXFD55x5kcR7b9R2JbyMKE?authuser=0&hl=en&rclk=1,+33 1 73 70 60 79,"@48.8513971,2.2740403",48.8513971,2.2740403,Europe/Paris,true,http://www.posadas-patrimoine.com/,https://lh5.googleusercontent.com/p/AF1QipMiS-RkeMO_AhxtNPzQvqd_s3upCTr5_Xykb3w1=w408-h244-k-no,false,"7 Rue Agar, 75016 Paris, France",disabled,33,"V72F+HJ Paris, France",4.4,,
86,,SETEC,Engineering consultant,https://www.google.com/maps/place/SETEC/data=!4m7!3m6!1s0x47e67202d1d6ae33:0x793ce17213a1b72b!8m2!3d48.8419816!4d2.3727757!16s%2Fg%2F1hc8j301w!19sChIJM67W0QJy5kcRK7ehE3LhPHk?authuser=0&hl=en&rclk=1,+33 1 82 51 68 00,"@48.8419816,2.3727757",48.8419816,2.3727757,Europe/Paris,true,http://www.setec.fr/,https://lh5.googleusercontent.com/p/AF1QipPacHhUgj_Uwtbd7GY_LBYGPH0qPWSv8sda_YFi=w408-h306-k-no,false,"42-52 Quai de la Rapée, 75012 Paris, France",disabled,78,"R9RF+Q4 Paris, France",4.5,,
87,,Kasha Paris,Real estate agency,https://www.google.com/maps/place/Kasha+Paris/data=!4m7!3m6!1s0x47e66e29d36dfccf:0x35b9967f93ba6dbf!8m2!3d48.856845!4d2.3304345!16s%2Fm%2F04gq4gd!19sChIJz_xt0ylu5kcRv226k3-WuTU?authuser=0&hl=en&rclk=1,+33 1 45 44 08 10,"@48.856845,2.3304345",48.856845,2.3304345,Europe/Paris,true,http://kasha.paris/,https://lh5.googleusercontent.com/p/AF1QipN-dW3f2CgpX_FFhNDz1citQMnst0vbRaZ6xt5f=w408-h261-k-no,false,"16 Rue de l'Université, 75007 Paris, France",disabled,8,"V84J+P5 Paris, France",4.8,,
88,,C&E ingénierie - Bureau d'Études Structure et Enveloppe,Structural engineer,https://www.google.com/maps/place/C%26E+ing%C3%A9nierie+-+Bureau+d%27%C3%89tudes+Structure+et+Enveloppe/data=!4m7!3m6!1s0x47e6723fcdbbc8f3:0x78a780f661498be6!8m2!3d48.834676!4d2.3851717!16s%2Fg%2F1hc23nnjl!19sChIJ88i7zT9y5kcR5otJYfaAp3g?authuser=0&hl=en&rclk=1,+33 1 44 75 48 51,"@48.834676,2.3851717",48.834676,2.3851717,Europe/Paris,true,http://www.ceingenierie.fr/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9qNjeKqFKmxFPioSlJONQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.643185&pitch=0&thumbfov=100,false,"27 Rue de l'Ambroisie, 75012 Paris, France",disabled,3,"R9MP+V3 Paris, France",5,,
89,,Terélian,Earth works company,https://www.google.com/maps/place/Ter%C3%A9lian/data=!4m7!3m6!1s0x47e6637e3d7aa4fd:0x94f9c04399ba0a15!8m2!3d48.8884755!4d2.165435!16s%2Fg%2F11f307jg0q!19sChIJ_aR6PX5j5kcRFQq6mUPA-ZQ?authuser=0&hl=en&rclk=1,+33 1 57 98 83 77,"@48.8884755,2.165435",48.8884755,2.165435,Europe/Paris,true,https://www.vinci-construction-terrassement.com/,https://lh5.googleusercontent.com/p/AF1QipNV74t05IGdCvF4I-qJEoPyl6bn8hykNaBmxEF-=w720-h240-k-no,false,"12 Rue Louis Blériot, 92500 Rueil-Malmaison, France",disabled,58,"V5Q8+95 Rueil-Malmaison, France",4.1,,
90,,SPIC AND SPAN. Home & Office Cleaning (Paris),House cleaning service,https://www.google.com/maps/place/SPIC+AND+SPAN.+Home+%26+Office+Cleaning+%28Paris%29/data=!4m7!3m6!1s0x47e671ea2c92e7f9:0x2108ef48a3cd4787!8m2!3d48.8373589!4d2.3585018!16s%2Fg%2F11f6cshmz8!19sChIJ-eeSLOpx5kcRh0fNo0jvCCE?authuser=0&hl=en&rclk=1,+33 9 71 07 18 71,"@48.8373589,2.3585018",48.8373589,2.3585018,Europe/Paris,true,https://spicandspan.fr/,https://lh5.googleusercontent.com/p/AF1QipMGgd5uLrN-dAXYGw75hPPtSMWHFjwAfKgM0b_8=w408-h291-k-no,false,"164 Rue Jeanne d'Arc, 75013 Paris, France",disabled,78,"R9P5+WC Paris, France",4.4,,
91,,Metalco France,Custom home builder,https://www.google.com/maps/place/Metalco+France/data=!4m7!3m6!1s0x47e6bfb8deec95c1:0x3b3f9ac98c2f53de!8m2!3d30.6959409!4d-49.8171262!16s%2Fg%2F11cst27btr!19sChIJwZXs3ri_5kcR3lMvjMmaPzs?authuser=0&hl=en&rclk=1,+33 7 58 88 30 42,"@30.6959409,-49.8171262",30.6959409,-49.8171262,Etc/GMT+3,true,http://www.metalcofrance.com/,https://lh5.googleusercontent.com/p/AF1QipOdMMxsiNMUTAMHz33c0ktLP6dHNit8yYQWiHBV=w427-h240-k-no,false,,disabled,0,,0,,
92,,Agilité Solutions - Paris Office,Construction company,https://www.google.com/maps/place/Agilit%C3%A9+Solutions+-+Paris+Office/data=!4m7!3m6!1s0x47e66e375c24c80b:0x1b8f2a92ef36d569!8m2!3d48.8709442!4d2.339075!16s%2Fg%2F11h3lf3rsw!19sChIJC8gkXDdu5kcRadU275Iqjxs?authuser=0&hl=en&rclk=1,+33 1 88 61 81 31,"@48.8709442,2.339075",48.8709442,2.339075,Europe/Paris,true,http://agilitesolutions.com/,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"3 Rue d'Amboise, 75002 Paris, France",disabled,1,"V8CQ+9J Paris, France",5,,
93,,OCTRA,Civil engineering company,https://www.google.com/maps/place/OCTRA/data=!4m7!3m6!1s0x47e66e3a6c60af2f:0x49d4cb4258bd447a!8m2!3d48.870146!4d2.3353272!16s%2Fg%2F11c1v25xzr!19sChIJL69gbDpu5kcRekS9WELL1Ek?authuser=0&hl=en&rclk=1,+33 1 42 65 93 94,"@48.870146,2.3353272",48.870146,2.3353272,Europe/Paris,false,http://www.octra.fr/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E6xCkAtB8iAvOFA3ttBOLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.33796&pitch=0&thumbfov=100,false,"11 Rue du 4 septembre, 75002 Paris, France",disabled,0,"V8CP+34 Paris, France",0,,
94,,Maisons Sésame,Custom home builder,https://www.google.com/maps/place/Maisons+S%C3%A9same/data=!4m7!3m6!1s0x47e675f5c2ffceb3:0x94c8986e20cd66d3!8m2!3d48.6963132!4d2.3712402!16s%2Fg%2F1tdwt_sx!19sChIJs87_wvV15kcR02bNIG6YyJQ?authuser=0&hl=en&rclk=1,+33 1 69 05 14 14,"@48.6963132,2.3712402",48.6963132,2.3712402,Europe/Paris,true,https://www.maisonssesame.fr/,//www.gstatic.com/images/icons/material/system_gm/1x/photo_library_white_18dp.png,false,"87-89 Av. de la Cr de France, 91260 Juvisy-sur-Orge, France",disabled,56,"M9WC+GF Juvisy-sur-Orge, France",4.8,,
95,,AMS service batiment renovation,Construction company,https://www.google.com/maps/place/AMS+service+batiment+renovation/data=!4m7!3m6!1s0x47e66382975a2fa5:0x12ca511746b25339!8m2!3d48.8787084!4d2.1837675!16s%2Fg%2F11smhj61g1!19sChIJpS9al4Jj5kcROVOyRhdRyhI?authuser=0&hl=en&rclk=1,+33 7 53 33 64 84,"@48.8787084,2.1837675",48.8787084,2.1837675,Europe/Paris,true,,https://lh5.googleusercontent.com/p/AF1QipNm2J8h0f37Tr1YVJAK2USh0pK-zlfcvFMgpnqm=w408-h544-k-no,false,"30 Rue du Gué, 92500 Rueil-Malmaison, France",disabled,7,"V5HM+FG Rueil-Malmaison, France",3.6,,
96,,STF FRANCE,Home builder,https://www.google.com/maps/place/STF+FRANCE/data=!4m7!3m6!1s0x47e673649f4b9aab:0x59031e9d2d35d0ed!8m2!3d48.8471185!4d2.372458!16s%2Fg%2F11stzg0shl!19sChIJq5pLn2Rz5kcR7dA1LZ0eA1k?authuser=0&hl=en&rclk=1,+33 7 58 80 13 02,"@48.8471185,2.372458",48.8471185,2.372458,Europe/Paris,true,https://stf-france.business.site/?utm_source=gmb&utm_medium=referral,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C6Sdg934UKzu65y5-xxJaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.5665&pitch=0&thumbfov=100,false,"29 Rue Traversière, 75012 Paris, France",disabled,0,"R9WC+RX Paris, France",0,,
97,,SIMONSON LANDSCAPE - Paysagiste & Architecte d'extérieur - Création de Jardins & Terrasses,Landscaper,https://www.google.com/maps/place/SIMONSON+LANDSCAPE+-+Paysagiste+%26+Architecte+d%27ext%C3%A9rieur+-+Cr%C3%A9ation+de+Jardins+%26+Terrasses/data=!4m7!3m6!1s0x47e66f3dcf8d0751:0xed4955b964f8564b!8m2!3d48.8783814!4d2.3658643!16s%2Fg%2F11fl7jf36z!19sChIJUQeNzz1v5kcRS1b4ZLlVSe0?authuser=0&hl=en&rclk=1,+33 6 43 44 47 42,"@48.8783814,2.3658643",48.8783814,2.3658643,Europe/Paris,true,http://www.simonsonlandscape.com/,https://lh5.googleusercontent.com/p/AF1QipPF18I53NFWyXiSzrjjrY0JrAwowAH86tSyTBG9=w408-h272-k-no,false,"159 Quai de Valmy, 75010 Paris, France",disabled,18,"V9H8+98 Paris, France",4.6,,
98,,Corum Asset Management,Real estate developer,https://www.google.com/maps/place/Corum+Asset+Management/data=!4m7!3m6!1s0x47e66fc8ae73a949:0x5eb9917b270ec698!8m2!3d48.8650708!4d2.30599!16s%2Fg%2F1tgh28qv!19sChIJSalzrshv5kcRmMYOJ3uRuV4?authuser=0&hl=en&rclk=1,+33 1 53 75 43 92,"@48.8650708,2.30599",48.8650708,2.30599,Europe/Paris,true,https://www.corum.fr/,https://lh5.googleusercontent.com/p/AF1QipMFbKZWRoRgkHLvXXxwZqih6R4vI7iWEvXciSNc=w426-h240-k-no,false,"30 Cr Albert 1er, 75008 Paris, France",disabled,6,"V884+29 Paris, France",3.5,,
99,,Gardens of Babylon,Landscape designer,https://www.google.com/maps/place/Gardens+of+Babylon/data=!4m7!3m6!1s0x47e66e164d107e3f:0xf037e8c0100e82!8m2!3d48.8689969!4d2.3473615!16s%2Fg%2F1wfcng8p!19sChIJP34QTRZu5kcRgg4QwOg38AA?authuser=0&hl=en&rclk=1,+33 1 40 41 90 40,"@48.8689969,2.3473615",48.8689969,2.3473615,Europe/Paris,true,http://www.jardinsdebabylone.fr/,https://lh5.googleusercontent.com/p/AF1QipPbBgwWjpcKFYxvTJWSnsnl3RLaIHYSvxQKI8C5=w426-h240-k-no,false,"6 Rue des Jeuneurs, 75002 Paris, France",disabled,13,"V89W+HW Paris, France",4.2,,
100,,Singh construction paris & Wood work,Construction company,https://www.google.com/maps/place/Singh+construction+paris+%26+Wood+work/data=!4m7!3m6!1s0x47e66dabff780cbb:0x3ce22ba33449e66d!8m2!3d48.9328914!4d2.397902!16s%2Fg%2F11h7cqs1h4!19sChIJuwx4_6tt5kcRbeZJNKMr4jw?authuser=0&hl=en&rclk=1,+33 6 20 76 74 47,"@48.9328914,2.397902",48.9328914,2.397902,Europe/Paris,true,,https://lh5.googleusercontent.com/p/AF1QipPf1Y4_iNb5Mt35qW5zpYmybnLuqFAVBh6G8xTZ=w408-h544-k-no,false,"105 Av. Henri Barbusse, 93120 La Courneuve, France",disabled,0,"W9MX+55 La Courneuve, France",0,,
